file,integral_Vs
../Data/RawData\acq7687.csv,0.0000236822810041516
../Data/RawData\acq5148.csv,0.000026978220088740664
../Data/RawData\acq6222.csv,0.00002032464109394651
../Data/RawData\acq3477.csv,0.000025073250686731717
../Data/RawData\acq3828.csv,0.000024888555832312495
../Data/RawData\acq6060.csv,0.00002583467577763954
../Data/RawData\acq5891.csv,0.000026391206074253943
../Data/RawData\acq7694.csv,0.000019865771641557085
../Data/RawData\acq3185.csv,0.000025442735488748977
../Data/RawData\acq2322.csv,0.000022809106492882585
../Data/RawData\acq8799.csv,0.00002017408574658962
../Data/RawData\acq7571.csv,0.000025441933695481485
../Data/RawData\acq3936.csv,0.000024976758818725648
../Data/RawData\acq0352.csv,0.000028284205972914508
../Data/RawData\acq1639.csv,0.000015661030739391482
../Data/RawData\acq3046.csv,0.000023722199019639328
../Data/RawData\acq6039.csv,0.000024048867710935338
../Data/RawData\acq5579.csv,0.000022775001481146804
../Data/RawData\acq2070.csv,0.000020901816293639263
../Data/RawData\acq7892.csv,0.000022733867822071055
../Data/RawData\acq9259.csv,0.000025886052773223917
../Data/RawData\acq3781.csv,0.00001677530863469949
../Data/RawData\acq4940.csv,0.000023883753138402325
../Data/RawData\acq6528.csv,0.000012507059926311035
../Data/RawData\acq0936.csv,0.000024345403506033746
../Data/RawData\acq6776.csv,0.000026409797853164643
../Data/RawData\acq1289.csv,0.000027970967342674013
../Data/RawData\acq9898.csv,0.00002476154319066591
../Data/RawData\acq3389.csv,0.000020010336369069608
../Data/RawData\acq9720.csv,0.00002054891963243512
../Data/RawData\acq6983.csv,0.000022933230466058888
../Data/RawData\acq6617.csv,0.000026167901939448386
../Data/RawData\acq8067.csv,0.000030683891970902654
../Data/RawData\acq0089.csv,0.00002483069594826351
../Data/RawData\acq0975.csv,0.000023236761652147804
../Data/RawData\acq6845.csv,0.000025767889504822598
../Data/RawData\acq6108.csv,0.000025425179980088218
../Data/RawData\acq0339.csv,0.000028317268322295216
../Data/RawData\acq5806.csv,0.00001915227922661576
../Data/RawData\acq8728.csv,0.00002163244096045355
../Data/RawData\acq3428.csv,0.000026667489824778574
../Data/RawData\acq3002.csv,0.000014415314689210964
../Data/RawData\acq0208.csv,0.00002490773892102543
../Data/RawData\acq2102.csv,0.000023663123888037236
../Data/RawData\acq0391.csv,0.000028094969607356287
../Data/RawData\acq2287.csv,0.000014813711350053284
../Data/RawData\acq7071.csv,0.00002409833105097877
../Data/RawData\acq3166.csv,0.000028546338341291362
../Data/RawData\acq1699.csv,0.000021814605182395087
../Data/RawData\acq9210.csv,0.00002830566972474548
../Data/RawData\acq9105.csv,0.000027885263305768456
../Data/RawData\acq1059.csv,0.000026073328131906703
../Data/RawData\acq8688.csv,0.000026084033355745354
../Data/RawData\acq4280.csv,0.000025487883244211437
../Data/RawData\acq1285.csv,0.000022060226079275366
../Data/RawData\acq4704.csv,0.0000251247617698917
../Data/RawData\acq3854.csv,0.000026652603647853466
../Data/RawData\acq8459.csv,0.000027661494405938842
../Data/RawData\acq3043.csv,0.000026824805216937858
../Data/RawData\acq4769.csv,0.00002372817685346125
../Data/RawData\acq2728.csv,0.000012218234975184494
../Data/RawData\acq8424.csv,0.00002772871322548793
../Data/RawData\acq7784.csv,0.0000248574793279746
../Data/RawData\acq6389.csv,0.000025679437198740385
../Data/RawData\acq3071.csv,0.000020091585125360495
../Data/RawData\acq6090.csv,0.00002390313207745206
../Data/RawData\acq6174.csv,0.000022842375948144075
../Data/RawData\acq6852.csv,0.000020209721541107972
../Data/RawData\acq0283.csv,0.000017308530925808513
../Data/RawData\acq8436.csv,0.00002594141367494069
../Data/RawData\acq5035.csv,0.000013725973111069887
../Data/RawData\acq7632.csv,0.000026045717890244923
../Data/RawData\acq1739.csv,0.00002011860212548945
