file,integral_Vs
Data/Radium2705\acq0395.csv,0.00002316659106342348
Data/Radium2705\acq0406.csv,0.000028480265957223714
Data/Radium2705\acq0396.csv,0.000023893396949768435
Data/Radium2705\acq0412.csv,0.0000331301130717967
Data/Radium2705\acq0407.csv,0.000032524186395132675
Data/Radium2705\acq0403.csv,0.0000312546500973372
Data/Radium2705\acq0411.csv,0.00003063576137344885
Data/Radium2705\acq0409.csv,0.000033673680245246865
Data/Radium2705\acq0405.csv,0.000029968381709983844
Data/Radium2705\acq0416.csv,0.00003144585418552565
Data/Radium2705\acq0423.csv,0.000017811465467711656
Data/Radium2705\acq0422.csv,0.000029533080236074197
Data/Radium2705\acq0421.csv,0.000021477747788914674
Data/Radium2705\acq0424.csv,0.000022173866488496066
Data/Radium2705\acq0428.csv,0.000016210475803123052
Data/Radium2705\acq0419.csv,0.000023323003070554926
Data/Radium2705\acq0427.csv,0.00002916919283627054
Data/Radium2705\acq0432.csv,0.00001859443408275481
Data/Radium2705\acq0431.csv,0.000025045372795202245
Data/Radium2705\acq0435.csv,0.000029125466381097058
Data/Radium2705\acq0436.csv,0.000029668776348073618
Data/Radium2705\acq0440.csv,0.00002435558334227598
Data/Radium2705\acq0439.csv,0.000028531086060246496
Data/Radium2705\acq0426.csv,0.000019393504722266652
Data/Radium2705\acq0446.csv,0.000029814537596467573
Data/Radium2705\acq0441.csv,0.000031057036990240594
Data/Radium2705\acq0437.csv,0.00002588028669373026
Data/Radium2705\acq0442.csv,0.000030899340177579604
Data/Radium2705\acq0430.csv,0.00003582284642664366
Data/Radium2705\acq0438.csv,0.000024379750331359804
Data/Radium2705\acq0444.csv,0.0000291144348537105
Data/Radium2705\acq0449.csv,0.000016290287702708088
Data/Radium2705\acq0443.csv,0.00003334827023933071
Data/Radium2705\acq0448.csv,0.000029205347936151762
Data/Radium2705\acq0460.csv,0.00003171138898011238
Data/Radium2705\acq0459.csv,0.0000320192553039017
Data/Radium2705\acq0462.csv,0.000028483567845865373
Data/Radium2705\acq0456.csv,0.00002064508073801618
Data/Radium2705\acq0458.csv,0.00003493143554647166
Data/Radium2705\acq0451.csv,0.00003467028562330774
Data/Radium2705\acq0445.csv,0.000031152582048548745
Data/Radium2705\acq0463.csv,0.0000309984960755655
Data/Radium2705\acq0473.csv,0.000016912820410946515
Data/Radium2705\acq0466.csv,0.000027262590088332653
Data/Radium2705\acq0452.csv,0.000029068249392215538
Data/Radium2705\acq0471.csv,0.000023476047871905503
Data/Radium2705\acq0465.csv,0.00003707339407310767
